order_id,customer_id,order_date,category,price_per_unit,quantity,total_amount,discount_rate,final_amount,payment_method,order_status,review_score,city,delivery_days,review_missing_flag,delivery_days_missing_flag
ORD004110,CUST01735,2021-10-15,Books,98444.07,1,98444.07,0.25,73833.05,Bank Transfer,Delivered,5.0,Makassar,9.0,0,0
ORD000515,CUST04718,2022-04-14,Fashion,330640.11,4,1322560.44,0.05,1256432.42,E-Wallet,Delivered,4.0,Bandung,8.0,0,0
ORD000895,CUST01595,2022-11-17,Fashion,8874.27,1,8874.27,0.05,8430.56,E-Wallet,Cancelled,5.0,Medan,,0,1
ORD008602,CUST03833,2023-07-30,Books,518935.3,1,518935.3,0.05,492988.53,COD,Shipped,4.0,Jakarta,,0,1
ORD016406,CUST03984,2023-06-28,Home & Living,329133.62,2,658267.24,0.1,592440.52,Unknown,Shipped,4.0,Depok,,1,1
ORD000900,CUST03538,2021-05-15,Fashion,86261.34,20,1725226.8,0.3,1207658.76,E-Wallet,Delivered,2.0,Bogor,7.0,0,1
ORD000208,CUST04131,2023-07-12,Automotive,125978.11,2,251956.22,0.5,125978.11,Credit Card,Delivered,5.0,Surabaya,7.0,0,0
ORD019375,CUST00942,2021-02-02,Electronics,79798.16,1,79798.16,0.0,79798.16,COD,Delivered,5.0,Medan,7.0,0,0
ORD000459,CUST00049,2021-05-10,Health,44477.21,5,222386.05,0.0,222386.05,E-Wallet,Delivered,4.0,Semarang,10.0,0,0
ORD002431,CUST03625,2023-01-01,Fashion,99591.27,2,199182.54,0.5,99591.27,Bank Transfer,Delivered,5.0,Makassar,12.0,0,0
ORD013630,CUST04582,2023-07-14,Automotive,2571594.83,1,2571594.83,0.5,1285797.42,E-Wallet,Shipped,5.0,Medan,,0,1
ORD003390,CUST04163,2021-10-27,Health,59604.83,1,59604.83,0.1,53644.35,E-Wallet,Delivered,5.0,Tangerang,4.0,0,0
ORD003912,CUST00700,2021-12-30,Electronics,34155.16,1,34155.16,0.0,34155.16,Credit Card,Delivered,4.0,Palembang,2.0,0,0
ORD006918,CUST00534,2023-04-26,Automotive,363969.23,1,363969.23,0.1,327572.31,COD,Delivered,3.0,Surabaya,13.0,0,0
ORD018441,CUST03380,2022-08-01,Electronics,196775.78,2,393551.56,0.15,334518.83,E-Wallet,Delivered,3.0,Medan,10.0,0,0
ORD001926,CUST04214,2023-01-02,Beauty,136430.35,5,682151.75,0.3,477506.22,Credit Card,Shipped,4.0,Jakarta,,0,1
ORD017019,CUST03562,2021-07-03,Toys,3969820.08,2,7939640.16,0.1,7145676.14,E-Wallet,Delivered,1.0,Depok,1.0,0,0
ORD006083,CUST03807,2021-11-09,Beauty,116012.13,20,2320242.6,0.0,2320242.6,Bank Transfer,Delivered,5.0,Depok,3.0,0,0
ORD019698,CUST00002,2023-07-09,Home & Living,261879.47,4,1047517.88,0.15,890390.2,Credit Card,Delivered,4.0,Tangerang,12.0,1,0
ORD018968,CUST04581,2022-11-05,Health,330690.12,1,330690.12,0.5,165345.06,Credit Card,Cancelled,5.0,Surabaya,,0,1
ORD000106,CUST00741,2023-06-08,Fashion,245090.39,2,490180.78,0.25,367635.59,Bank Transfer,Cancelled,3.0,Jakarta,,0,1
ORD003042,CUST03360,2022-01-27,Home & Living,1228653.98,1,1228653.98,0.3,860057.79,Bank Transfer,Cancelled,4.0,Semarang,,0,1
ORD016370,CUST03347,2021-02-09,Home & Living,583360.38,1,583360.38,0.0,583360.38,E-Wallet,Returned,4.0,Bandung,,1,1
ORD010362,CUST01814,2023-03-14,Books,69740.19,2,139480.38,0.3,97636.27,Debit Card,Delivered,5.0,Palembang,7.0,0,1
ORD018094,CUST03779,2021-07-01,Home & Living,305997.88,3,917993.64,0.0,917993.64,Credit Card,Cancelled,2.0,Tangerang,,0,1
ORD000090,CUST00170,2022-07-06,Health,415894.73,1,415894.73,0.0,415894.73,COD,Delivered,4.0,Semarang,3.0,0,0
ORD015526,CUST04184,2021-11-11,Fashion,54515.02,1,54515.02,0.3,38160.51,E-Wallet,Delivered,1.0,Unknown,7.0,0,0
ORD010434,CUST02924,2021-11-02,Toys,16429.62,1,16429.62,0.05,15608.14,Debit Card,Delivered,3.0,Semarang,5.0,0,0
ORD017302,CUST02431,2023-01-31,Sports,26380.31,1,26380.31,0.0,26380.31,Credit Card,Processing,3.0,Depok,,0,1
ORD014452,CUST04328,2023-07-12,F&B,27092.72,2,54185.44,0.0,54185.44,Bank Transfer,Delivered,1.0,Tangerang,7.0,0,1
ORD018334,CUST00213,2021-10-28,Toys,153299.92,1,153299.92,0.25,114974.94,Credit Card,Delivered,4.0,Makassar,7.0,0,0
ORD014057,CUST03216,2021-10-15,F&B,46755.3,1,46755.3,0.0,46755.3,Debit Card,Processing,4.0,Bandung,,0,1
ORD006369,CUST04827,2023-10-09,Electronics,117268.01,2,234536.02,0.15,199355.62,Unknown,Delivered,5.0,Bandung,5.0,0,0
ORD016386,CUST01375,2023-12-05,Sports,393424.27,10,3934242.7,0.0,3934242.7,Bank Transfer,Delivered,4.0,Medan,13.0,0,0
ORD009128,CUST02655,2021-04-03,Sports,67428.02,1,67428.02,0.15,57313.82,Debit Card,Delivered,4.0,Bogor,2.0,0,0
ORD008906,CUST02914,2021-10-30,Sports,61775.78,3,185327.34,0.0,185327.34,E-Wallet,Shipped,4.0,Medan,,1,1
ORD002721,CUST00025,2022-11-21,Electronics,58994.07,1,58994.07,0.0,58994.07,COD,Delivered,2.0,Bogor,9.0,0,0
ORD016020,CUST03137,2021-10-01,Automotive,112283.36,5,561416.8,0.3,392991.76,Bank Transfer,Cancelled,4.0,Unknown,,0,1
ORD013622,CUST00152,2023-02-26,Books,24904.5,1,24904.5,0.5,12452.25,Bank Transfer,Processing,5.0,Jakarta,,0,1
ORD008784,CUST02033,2023-02-08,Beauty,126993.95,1,126993.95,0.3,88895.76,COD,Shipped,4.0,Depok,,0,1
ORD015823,CUST04059,2022-01-01,Fashion,554092.58,1,554092.58,0.2,443274.06,E-Wallet,Delivered,3.0,Palembang,10.0,0,0
ORD019885,CUST03756,2021-11-25,Health,800197.79,1,800197.79,0.2,640158.23,E-Wallet,Shipped,3.0,Medan,,0,1
ORD010641,CUST01774,2021-10-27,Health,56622.15,2,113244.3,0.0,113244.3,E-Wallet,Delivered,4.0,Surabaya,9.0,0,0
ORD009769,CUST04181,2022-03-29,Beauty,18167.05,1,18167.05,0.0,18167.05,E-Wallet,Processing,4.0,Makassar,,0,1
ORD013400,CUST03586,2023-11-01,Sports,142377.99,5,711889.95,0.0,711889.95,E-Wallet,Delivered,5.0,Bogor,6.0,0,0
ORD003763,CUST02882,2021-01-03,F&B,68597.58,1,68597.58,0.0,68597.58,Debit Card,Delivered,5.0,Jakarta,7.0,0,1
ORD000214,CUST04732,2022-04-12,Electronics,60314.2,2,120628.4,0.25,90471.3,COD,Shipped,3.0,Palembang,,0,1
ORD017163,CUST04363,2022-01-29,F&B,53509.48,1,53509.48,0.0,42807.58,Debit Card,Delivered,4.0,Depok,1.0,0,0
ORD018428,CUST00764,2021-12-20,Fashion,329223.22,2,658446.44,0.0,592601.8,E-Wallet,Processing,4.0,Jakarta,,0,1
ORD008921,CUST03555,2021-05-05,Health,100219.36,3,300658.08,0.0,300658.08,E-Wallet,Delivered,5.0,Semarang,12.0,0,0
ORD006155,CUST04875,2021-03-10,Beauty,401506.92,2,803013.84,0.15,682561.76,COD,Returned,4.0,Makassar,,0,1
ORD008358,CUST03301,2022-11-15,Beauty,32793.33,2,65586.66,0.3,45910.66,Credit Card,Delivered,3.0,Depok,7.0,0,0
ORD017774,CUST02146,2022-09-07,Sports,491054.56,1,491054.56,0.2,392843.65,E-Wallet,Delivered,5.0,Tangerang,7.0,0,1
ORD004168,CUST00637,2021-07-01,Toys,130495.73,1,130495.73,0.2,104396.58,Bank Transfer,Cancelled,3.0,Tangerang,,0,1
ORD016968,CUST01979,2021-02-12,Books,136999.29,1,136999.29,0.05,130149.33,Credit Card,Cancelled,4.0,Tangerang,,0,1
ORD016501,CUST03147,2021-06-30,Fashion,1115438.39,1,1115438.39,0.1,1003894.55,Credit Card,Delivered,4.0,Palembang,14.0,0,0
ORD005110,CUST00196,2021-12-01,Automotive,554796.02,2,1109592.04,0.1,998632.84,Debit Card,Delivered,3.0,Palembang,14.0,0,0
ORD018663,CUST01763,2023-10-20,Electronics,36895.55,1,36895.55,0.2,29516.44,Bank Transfer,Processing,1.0,Semarang,,0,1
ORD019355,CUST01827,2022-08-08,Toys,111089.09,1,111089.09,0.15,94425.73,COD,Delivered,5.0,Jakarta,10.0,0,0
ORD008713,CUST04917,2022-11-12,Beauty,1639342.88,3,4918028.64,0.1,4426225.78,COD,Delivered,4.0,Bogor,11.0,0,0
ORD001764,CUST01977,2022-08-03,Sports,791719.78,2,1583439.56,0.3,1108407.69,COD,Shipped,5.0,Depok,,0,1
ORD018260,CUST02967,2023-09-30,Home & Living,29729.41,3,89188.23,0.0,89188.23,COD,Delivered,3.0,Makassar,8.0,0,0
ORD013548,CUST04362,2021-07-14,Home & Living,110388.93,2,220777.86,0.2,176622.29,Credit Card,Delivered,5.0,Unknown,3.0,0,0
ORD011537,CUST01919,2021-02-25,Books,33925.85,2,67851.7,0.0,67851.7,Credit Card,Delivered,4.0,Tangerang,14.0,0,0
ORD015070,CUST01692,2022-01-20,Electronics,15491.54,1,15491.54,0.3,10844.08,Bank Transfer,Delivered,3.0,Bogor,6.0,0,0
ORD003225,CUST03611,2023-07-24,Toys,180668.62,1,180668.62,0.25,135501.46,COD,Delivered,1.0,Bogor,14.0,0,0
ORD000527,CUST02535,2022-04-15,Home & Living,353126.28,3,1059378.84,0.25,794534.13,Credit Card,Delivered,4.0,Bandung,1.0,0,0
ORD015252,CUST00775,2022-01-12,Books,34180.97,4,136723.88,0.0,136723.88,COD,Processing,5.0,Palembang,,0,1
ORD012092,CUST03005,2022-07-04,F&B,180618.96,2,361237.92,0.25,270928.44,Debit Card,Delivered,5.0,Palembang,14.0,0,0
ORD005656,CUST03580,2023-05-06,Health,33888.43,2,67776.86,0.15,57610.33,E-Wallet,Shipped,5.0,Makassar,,0,1
ORD008885,CUST03755,2021-05-10,Home & Living,37986.03,2,75972.06,0.15,64576.25,Unknown,Processing,5.0,Depok,,0,1
ORD006060,CUST01294,2021-10-16,F&B,160447.01,1,160447.01,0.05,152424.66,Bank Transfer,Processing,2.0,Jakarta,,0,1
ORD017344,CUST03523,2023-01-03,Electronics,484533.34,1,484533.34,0.0,484533.34,E-Wallet,Delivered,5.0,Unknown,14.0,0,0
ORD006343,CUST02503,2021-09-03,Sports,49442.1,1,49442.1,0.0,49442.1,E-Wallet,Cancelled,3.0,Jakarta,,0,1
ORD013998,CUST03604,2022-12-29,Electronics,112759.97,3,338279.91,0.0,338279.91,Debit Card,Delivered,4.0,Depok,9.0,0,0
ORD017435,CUST02079,2023-09-19,Health,666807.96,2,1333615.92,0.25,1000211.94,COD,Delivered,4.0,Jakarta,5.0,0,0
ORD008783,CUST01666,2023-10-23,F&B,115254.62,1,115254.62,0.1,103729.16,E-Wallet,Delivered,4.0,Palembang,7.0,0,1
ORD008712,CUST04390,2021-11-16,Fashion,141230.68,1,141230.68,0.1,127107.61,Debit Card,Delivered,3.0,Tangerang,5.0,0,0
ORD003381,CUST03184,2021-12-08,Toys,49120.51,2,98241.02,0.5,49120.51,Bank Transfer,Delivered,2.0,Bandung,1.0,0,0
ORD003677,CUST01881,2021-05-02,F&B,1240240.52,2,2480481.04,0.0,2480481.04,E-Wallet,Shipped,4.0,Bandung,,0,1
ORD005777,CUST02699,2023-11-05,F&B,1605569.06,10,16055690.6,0.0,12844552.48,Credit Card,Delivered,4.0,Tangerang,1.0,0,0
ORD019439,CUST04516,2023-02-28,Toys,57569.48,2,115138.96,0.5,57569.48,Credit Card,Delivered,3.0,Bandung,2.0,0,0
ORD006574,CUST03385,2022-03-18,Books,1319711.65,1,1319711.65,0.15,1121754.9,Credit Card,Delivered,5.0,Surabaya,11.0,0,0
ORD001608,CUST01541,2022-04-26,Toys,43618.51,1,43618.51,0.0,43618.51,E-Wallet,Delivered,5.0,Tangerang,13.0,0,0
ORD015884,CUST03299,2022-04-11,Health,108948.64,1,108948.64,0.3,76264.05,Debit Card,Processing,5.0,Bandung,,0,1
ORD017176,CUST01801,2021-04-12,Automotive,127132.61,1,127132.61,0.05,120775.98,E-Wallet,Delivered,5.0,Semarang,7.0,0,1
ORD008985,CUST00709,2023-08-17,Sports,56225.03,5,281125.15,0.2,224900.12,Debit Card,Delivered,3.0,Bogor,6.0,0,0
ORD015523,CUST01641,2023-10-28,Beauty,264543.67,2,529087.34,0.15,449724.24,Credit Card,Delivered,3.0,Palembang,9.0,0,0
ORD001981,CUST02400,2021-04-03,Health,297536.97,20,5950739.4,0.1,5355665.46,E-Wallet,Delivered,5.0,Medan,12.0,0,0
ORD011426,CUST04361,2022-07-10,Electronics,335387.69,1,335387.69,0.05,318618.31,Bank Transfer,Delivered,4.0,Bandung,7.0,1,1
ORD017318,CUST01257,2021-12-24,F&B,77776.95,2,155553.9,0.3,108887.73,Credit Card,Returned,4.0,Tangerang,,0,1
ORD012156,CUST04515,2022-03-22,Toys,233397.74,2,466795.48,0.0,466795.48,Unknown,Delivered,3.0,Bogor,8.0,0,0
ORD012858,CUST01010,2021-05-14,Home & Living,139115.13,2,278230.26,0.5,139115.13,Unknown,Delivered,4.0,Bandung,5.0,0,0
ORD007425,CUST00565,2022-03-25,Automotive,86154.07,10,861540.7,0.0,861540.7,Credit Card,Delivered,4.0,Unknown,13.0,0,0
ORD005627,CUST01638,2021-04-19,Automotive,21045.74,3,63137.22,0.0,56823.5,Credit Card,Delivered,2.0,Jakarta,7.0,0,0
ORD001683,CUST04837,2021-10-14,Sports,312442.35,4,1249769.4,0.05,1187280.93,Bank Transfer,Cancelled,3.0,Semarang,,0,1
ORD016336,CUST01995,2021-11-28,Beauty,57219.6,3,171658.8,0.0,171658.8,E-Wallet,Delivered,5.0,Depok,11.0,0,0
ORD006447,CUST03525,2023-12-06,Toys,61293.17,3,183879.51,0.25,137909.63,Bank Transfer,Delivered,4.0,Medan,7.0,0,1
ORD000989,CUST02854,2023-05-27,Toys,159005.88,1,159005.88,0.2,127204.7,Bank Transfer,Shipped,4.0,Depok,,0,1
ORD015084,CUST02163,2021-03-22,Electronics,21819.11,1,21819.11,0.25,16364.33,Bank Transfer,Shipped,3.0,Jakarta,,0,1
ORD011646,CUST00108,2023-05-08,Health,35854.6,4,143418.4,0.0,143418.4,E-Wallet,Shipped,3.0,Unknown,,0,1
ORD011723,CUST02475,2022-07-12,Sports,134816.01,3,404448.03,0.05,384225.63,Bank Transfer,Delivered,5.0,Semarang,3.0,0,0
ORD003094,CUST02608,2023-12-31,Fashion,89300.52,1,89300.52,0.05,84835.49,E-Wallet,Shipped,5.0,Makassar,,0,1
ORD013262,CUST04995,2022-06-16,Fashion,70281.28,1,70281.28,0.5,35140.64,Debit Card,Delivered,4.0,Palembang,14.0,0,0
ORD018208,CUST04778,2022-03-10,Electronics,1648248.91,1,1648248.91,0.3,1153774.24,COD,Delivered,5.0,Jakarta,9.0,0,0
ORD017483,CUST00913,2023-12-31,Home & Living,373976.12,5,1869880.6,0.1,1682892.54,Bank Transfer,Delivered,3.0,Jakarta,10.0,0,0
ORD010397,CUST02108,2021-10-06,Books,44755.5,1,44755.5,0.15,38042.17,COD,Delivered,4.0,Tangerang,6.0,0,0
ORD002845,CUST00451,2023-04-14,Fashion,2240285.51,2,4480571.02,0.0,4480571.02,Credit Card,Shipped,3.0,Palembang,,0,1
ORD009079,CUST00162,2022-09-18,Sports,905313.41,2,1810626.82,0.1,1629564.14,Debit Card,Delivered,5.0,Depok,7.0,0,1
ORD003343,CUST00504,2022-07-30,Toys,364713.43,4,1458853.72,0.3,1021197.6,COD,Delivered,4.0,Unknown,7.0,1,1
ORD016423,CUST02447,2021-03-15,Beauty,193476.52,1,193476.52,0.0,193476.52,Bank Transfer,Delivered,4.0,Bandung,7.0,0,1
ORD006541,CUST00672,2023-09-26,Sports,304654.69,1,304654.69,0.0,289421.96,Unknown,Cancelled,4.0,Jakarta,,0,1
ORD014289,CUST02887,2021-10-03,Electronics,73823.81,1,73823.81,0.3,51676.67,Credit Card,Delivered,3.0,Makassar,7.0,0,1
ORD003357,CUST01019,2023-09-14,Health,191744.09,1,191744.09,0.25,143808.07,E-Wallet,Delivered,5.0,Makassar,9.0,0,0
ORD013026,CUST02767,2023-09-15,Books,175020.32,1,175020.32,0.05,166269.3,Unknown,Delivered,4.0,Medan,3.0,0,0
ORD011746,CUST00748,2023-10-23,Toys,385779.04,3,1157337.12,0.5,578668.56,Bank Transfer,Delivered,5.0,Palembang,2.0,0,0
ORD011802,CUST00543,2021-09-25,Automotive,52292.89,1,52292.89,0.3,36605.02,Bank Transfer,Shipped,4.0,Jakarta,,1,1
ORD014415,CUST03084,2023-12-10,Health,56821.81,2,113643.62,0.25,85232.71,Debit Card,Delivered,2.0,Depok,14.0,0,0
ORD007814,CUST00631,2022-04-01,F&B,247413.11,2,494826.22,0.15,420602.29,Credit Card,Delivered,4.0,Bandung,12.0,0,0
ORD002429,CUST01591,2021-10-04,Home & Living,171653.05,3,514959.15,0.0,514959.15,Credit Card,Delivered,3.0,Jakarta,13.0,0,0
ORD011940,CUST01766,2023-09-12,Beauty,132488.41,1,132488.41,0.05,125863.99,Credit Card,Shipped,5.0,Depok,,0,1
ORD017071,CUST04076,2022-09-02,Fashion,193819.65,5,969098.25,0.2,775278.6,Credit Card,Delivered,4.0,Jakarta,13.0,0,0
ORD004800,CUST01058,2021-05-05,Automotive,1642192.88,5,8210964.4,0.2,6568771.52,Credit Card,Processing,2.0,Depok,,0,1
ORD002354,CUST00099,2021-11-02,Automotive,88339.62,1,88339.62,0.25,66254.71,Credit Card,Delivered,5.0,Unknown,13.0,0,0
ORD016379,CUST03550,2021-09-02,Sports,89743.58,4,358974.32,0.0,358974.32,Unknown,Delivered,3.0,Tangerang,8.0,0,0
ORD011384,CUST02738,2023-05-12,F&B,37254.49,1,37254.49,0.1,33529.04,Bank Transfer,Delivered,5.0,Tangerang,3.0,0,0
ORD009078,CUST01402,2023-04-20,Fashion,92699.21,2,185398.42,0.0,185398.42,Unknown,Delivered,5.0,Jakarta,5.0,0,0
ORD008074,CUST02161,2021-06-12,Sports,35316.07,2,70632.14,0.0,70632.14,Debit Card,Shipped,3.0,Tangerang,,0,1
ORD014860,CUST00216,2022-10-06,Automotive,35582.09,5,177910.45,0.0,177910.45,Debit Card,Delivered,5.0,Depok,4.0,0,0
ORD017425,CUST04324,2023-08-25,Beauty,261870.61,3,785611.83,0.3,549928.28,COD,Shipped,5.0,Medan,,0,1
ORD019934,CUST03805,2021-09-03,Electronics,217307.89,2,434615.78,0.0,434615.78,Debit Card,Delivered,5.0,Medan,10.0,0,0
ORD007492,CUST01591,2023-07-03,F&B,10904.82,1,10904.82,0.05,10359.58,Bank Transfer,Delivered,2.0,Surabaya,3.0,0,0
ORD017650,CUST01895,2023-02-03,Electronics,5748.09,1,5748.09,0.25,4311.07,COD,Shipped,5.0,Semarang,,0,1
ORD012772,CUST00556,2022-03-03,Toys,398404.66,1,398404.66,0.0,398404.66,Bank Transfer,Delivered,5.0,Bogor,10.0,0,0
ORD019693,CUST03043,2022-01-25,Health,44983.16,1,44983.16,0.1,40484.84,E-Wallet,Cancelled,4.0,Makassar,,1,1
ORD007060,CUST04121,2022-09-29,Automotive,1127300.37,1,1127300.37,0.0,1127300.37,Debit Card,Delivered,2.0,Tangerang,7.0,0,1
ORD013508,CUST01461,2023-04-11,Home & Living,333009.65,1,333009.65,0.15,283058.2,Bank Transfer,Delivered,2.0,Jakarta,7.0,0,1
ORD016662,CUST00780,2021-11-10,Fashion,245084.58,1,245084.58,0.15,208321.89,Debit Card,Processing,5.0,Surabaya,,0,1
ORD005085,CUST04550,2021-05-27,F&B,130581.34,2,261162.68,0.0,261162.68,E-Wallet,Shipped,5.0,Medan,,0,1
ORD000572,CUST04295,2022-05-20,Home & Living,153698.22,20,3073964.4,0.0,2766567.96,Bank Transfer,Shipped,5.0,Bogor,,0,1
ORD001436,CUST00130,2022-07-17,Books,489992.48,1,489992.48,0.0,489992.48,Unknown,Delivered,5.0,Bandung,9.0,0,0
ORD013282,CUST01474,2023-04-17,Home & Living,268017.18,1,268017.18,0.3,187612.03,Credit Card,Returned,2.0,Jakarta,,0,1
ORD009440,CUST00709,2023-03-02,Health,240837.0,1,240837.0,0.0,192669.6,Credit Card,Delivered,5.0,Bogor,7.0,0,1
ORD011719,CUST04333,2023-05-16,F&B,453668.06,5,2268340.3,0.5,1134170.15,COD,Processing,4.0,Surabaya,,0,1
ORD014750,CUST03247,2023-09-04,Toys,14976.56,10,149765.6,0.3,104835.92,Bank Transfer,Cancelled,4.0,Jakarta,,1,1
ORD010707,CUST04043,2023-08-18,Books,28996.92,1,28996.92,0.15,24647.38,E-Wallet,Shipped,4.0,Makassar,,0,1
ORD001008,CUST04223,2022-11-25,Health,788507.62,3,2365522.86,0.0,2365522.86,E-Wallet,Delivered,4.0,Surabaya,4.0,0,0
ORD004544,CUST03316,2022-12-30,Beauty,62700.68,1,62700.68,0.0,43890.48,Unknown,Delivered,3.0,Jakarta,6.0,0,0
ORD012988,CUST03372,2021-07-20,Automotive,20605.76,1,20605.76,0.1,18545.18,Credit Card,Delivered,4.0,Surabaya,10.0,1,0
ORD002065,CUST03964,2022-06-10,Fashion,137231.44,4,548925.76,0.3,384248.03,Debit Card,Delivered,5.0,Bandung,7.0,0,1
ORD001137,CUST01070,2023-07-19,Books,62887.08,3,188661.24,0.05,179228.18,Bank Transfer,Delivered,5.0,Depok,14.0,0,0
ORD009883,CUST04847,2022-07-10,Fashion,24911.33,1,24911.33,0.2,19929.06,E-Wallet,Processing,3.0,Tangerang,,0,1
ORD010178,CUST00935,2022-04-18,Fashion,52461.57,2,104923.14,0.1,94430.83,E-Wallet,Processing,5.0,Bandung,,0,1
ORD000295,CUST04835,2021-06-23,Beauty,494554.71,1,494554.71,0.0,494554.71,Unknown,Delivered,3.0,Bandung,9.0,0,0
ORD016078,CUST02523,2023-11-12,Electronics,39666.02,3,118998.06,0.25,89248.54,E-Wallet,Delivered,1.0,Depok,7.0,0,1
ORD018788,CUST03627,2023-04-25,Books,100810.94,1,100810.94,0.3,70567.66,COD,Delivered,4.0,Jakarta,5.0,0,0
ORD003999,CUST04073,2023-11-08,Fashion,28209.07,1,28209.07,0.05,26798.62,Debit Card,Shipped,4.0,Semarang,,0,1
ORD009767,CUST00731,2021-06-14,F&B,7906.76,4,31627.04,0.3,22138.93,E-Wallet,Delivered,5.0,Bandung,7.0,0,1
ORD003742,CUST01835,2021-08-06,Books,281716.26,1,281716.26,0.3,197201.38,Bank Transfer,Delivered,4.0,Medan,7.0,1,0
ORD011701,CUST01497,2022-11-16,Fashion,957522.48,1,957522.48,0.0,957522.48,E-Wallet,Shipped,4.0,Unknown,,0,1
ORD002720,CUST04463,2022-08-04,Fashion,116377.1,1,116377.1,0.1,104739.39,COD,Delivered,5.0,Surabaya,8.0,0,0
ORD019621,CUST02925,2022-05-20,Books,298759.29,20,5975185.8,0.0,5676426.51,Credit Card,Shipped,4.0,Bogor,,0,1
ORD012714,CUST04885,2021-04-09,Beauty,432185.22,1,432185.22,0.0,432185.22,Bank Transfer,Cancelled,5.0,Bogor,,0,1
ORD014871,CUST02806,2023-09-28,Toys,356057.69,1,356057.69,0.0,284846.15,COD,Delivered,5.0,Palembang,6.0,0,0
ORD016371,CUST01007,2022-09-11,Books,328924.54,2,657849.08,0.0,657849.08,E-Wallet,Delivered,3.0,Jakarta,2.0,0,0
ORD002809,CUST03706,2021-08-26,Home & Living,48526.32,1,48526.32,0.0,48526.32,Bank Transfer,Delivered,5.0,Jakarta,14.0,0,0
ORD009018,CUST00645,2021-10-11,F&B,2339491.31,2,4678982.62,0.25,3509236.96,Credit Card,Shipped,4.0,Bogor,,0,1
ORD016107,CUST00641,2021-01-23,Sports,256515.99,1,256515.99,0.0,256515.99,Bank Transfer,Delivered,5.0,Medan,4.0,0,0
ORD002470,CUST04506,2022-10-28,Fashion,328522.08,3,985566.24,0.5,492783.12,E-Wallet,Shipped,3.0,Tangerang,,0,1
ORD003739,CUST00590,2022-03-04,Sports,254801.58,3,764404.74,0.25,573303.55,COD,Delivered,3.0,Makassar,4.0,0,0
ORD013482,CUST01582,2023-02-12,Fashion,256685.64,2,513371.28,0.0,436365.59,COD,Shipped,4.0,Jakarta,,0,1
ORD018989,CUST00964,2021-07-05,Home & Living,679392.06,20,13587841.2,0.0,13587841.2,E-Wallet,Delivered,3.0,Medan,3.0,0,0
ORD000363,CUST04633,2021-08-02,Toys,1101104.09,5,5505520.45,0.15,4679692.38,Bank Transfer,Delivered,5.0,Makassar,3.0,0,0
ORD006925,CUST00152,2023-02-28,Books,208860.93,1,208860.93,0.25,156645.7,Credit Card,Delivered,4.0,Bandung,11.0,0,0
ORD018089,CUST04803,2022-10-04,Books,146912.49,20,2938249.8,0.0,2938249.8,Credit Card,Delivered,5.0,Tangerang,2.0,0,0
ORD014689,CUST00364,2022-12-18,Fashion,611391.53,1,611391.53,0.5,305695.77,Bank Transfer,Returned,3.0,Bandung,,0,1
ORD002140,CUST00432,2022-06-27,Automotive,110113.48,5,550567.4,0.0,523039.03,Credit Card,Cancelled,5.0,Surabaya,,0,1
ORD018768,CUST01924,2022-04-10,Toys,238216.03,4,952864.12,0.0,952864.12,Debit Card,Delivered,4.0,Jakarta,10.0,0,0
ORD007315,CUST01586,2021-08-14,Health,228282.38,2,456564.76,0.3,319595.33,E-Wallet,Delivered,3.0,Bandung,8.0,0,0
ORD001313,CUST04716,2022-07-22,Health,110768.63,5,553843.15,0.05,526150.99,Debit Card,Delivered,3.0,Medan,2.0,0,0
ORD006184,CUST04240,2022-05-25,Books,1107629.91,2,2215259.82,0.3,1550681.87,COD,Delivered,3.0,Tangerang,4.0,0,0
ORD011304,CUST04934,2023-01-18,Health,180326.87,2,360653.74,0.15,306555.68,Credit Card,Returned,3.0,Jakarta,,0,1
ORD001592,CUST01640,2021-03-15,Home & Living,432346.28,4,1729385.12,0.5,864692.56,Bank Transfer,Shipped,4.0,Bogor,,0,1
ORD018547,CUST00527,2023-07-10,Books,248433.38,5,1242166.9,0.0,1242166.9,Bank Transfer,Cancelled,5.0,Surabaya,,0,1
ORD002397,CUST03755,2021-06-27,Electronics,591497.11,1,591497.11,0.0,591497.11,Credit Card,Delivered,3.0,Palembang,2.0,0,0
ORD016702,CUST02419,2023-12-11,Books,47744.53,1,47744.53,0.0,47744.53,Bank Transfer,Delivered,5.0,Bogor,11.0,0,0
ORD014560,CUST01987,2021-01-07,Automotive,3632372.58,1,3632372.58,0.3,2542660.81,Credit Card,Delivered,5.0,Bandung,10.0,0,0
ORD009517,CUST03825,2021-07-15,Health,94016.4,10,940164.0,0.0,940164.0,COD,Returned,1.0,Surabaya,,0,1
ORD005234,CUST02151,2023-03-31,Home & Living,146757.89,1,146757.89,0.2,117406.31,COD,Delivered,4.0,Makassar,9.0,1,0
ORD019295,CUST02320,2022-08-22,F&B,67972.13,2,135944.26,0.5,67972.13,Credit Card,Returned,4.0,Makassar,,0,1
ORD008988,CUST01724,2021-07-03,Automotive,33527.33,2,67054.66,0.3,46938.26,COD,Delivered,5.0,Makassar,10.0,0,0
ORD009904,CUST01962,2022-10-30,Books,22392.44,4,89569.76,0.3,62698.83,COD,Shipped,5.0,Bogor,,0,1
ORD008229,CUST00428,2021-06-20,Health,26314.98,3,78944.94,0.1,71050.45,E-Wallet,Delivered,5.0,Makassar,8.0,0,0
